7.00,-90.00,31065.00
8.00,-90.00,31051.00
9.00,-90.00,31037.00
10.00,-90.00,31023.00
11.00,-90.00,31010.00
12.00,-90.00,30996.00
13.00,-90.00,30983.00
14.00,-90.00,30969.00
15.00,-90.00,30956.00
16.00,-90.00,30942.00
17.00,-90.00,30928.00
18.00,-90.00,30914.00
19.00,-90.00,30900.00
20.00,-90.00,30887.00
21.00,-90.00,30873.00
22.00,-90.00,30860.00
23.00,-90.00,30846.00
24.00,-90.00,30833.00
25.00,-90.00,30819.00
26.00,-90.00,30805.00
27.00,-90.00,30791.00
28.00,-90.00,30778.00
29.00,-90.00,30764.00
30.00,-90.00,30751.00
31.00,-90.00,30737.00
32.00,-90.00,30724.00
33.00,-90.00,30710.00
34.00,-90.00,30696.00
35.00,-90.00,30682.00
36.00,-90.00,30668.00
37.00,-90.00,30655.00
38.00,-90.00,30641.00
39.00,-90.00,30628.00
40.00,-90.00,30614.00
41.00,-90.00,30601.00
42.00,-90.00,30587.00
43.00,-90.00,30573.00
44.00,-90.00,30559.00
45.00,-90.00,30546.00
46.00,-90.00,30532.00
47.00,-90.00,30519.00
48.00,-90.00,30505.00
49.00,-90.00,30492.00
50.00,-90.00,30478.00
51.00,-90.00,30464.00
52.00,-90.00,30450.00
53.00,-90.00,30437.00
54.00,-90.00,30423.00
55.00,-90.00,30409.00
56.00,-90.00,30396.00
57.00,-90.00,30382.00
58.00,-90.00,30369.00
59.00,-90.00,30355.00
60.00,-90.00,30341.00
61.00,-90.00,30327.00
62.00,-90.00,30314.00
63.00,-90.00,30300.00
64.00,-90.00,30287.00
65.00,-90.00,30273.00
66.00,-90.00,30260.00
67.00,-90.00,30246.00
68.00,-90.00,30232.00
69.00,-90.00,30218.00
70.00,-90.00,30205.00
71.00,-90.00,30191.00
72.00,-90.00,30620.00
73.00,-90.00,30613.00
74.00,-90.00,30605.00
75.00,-90.00,30597.00
76.00,-90.00,30590.00
77.00,-90.00,30582.00
78.00,-90.00,30575.00
79.00,-90.00,30568.00
80.00,-90.00,30560.00
81.00,-90.00,30553.00
82.00,-90.00,30545.00
83.00,-90.00,30537.00
84.00,-90.00,30530.00
85.00,-90.00,30523.00
86.00,-90.00,30515.00
87.00,-90.00,30507.00
88.00,-90.00,30500.00
89.00,-90.00,30492.00
90.00,-90.00,30485.00
91.00,-90.00,30478.00
92.00,-90.00,30470.00
93.00,-90.00,30463.00
94.00,-90.00,30455.00
95.00,-90.00,30447.00
96.00,-90.00,30440.00
97.00,-90.00,30433.00
98.00,-90.00,30425.00
99.00,-90.00,30417.00
100.00,-90.00,30410.00
101.00,-90.00,30402.00
102.00,-90.00,30395.00
103.00,-90.00,30388.00
104.00,-90.00,30380.00
105.00,-90.00,30373.00
106.00,-90.00,30365.00
107.00,-90.00,30357.00
108.00,-90.00,30350.00
109.00,-90.00,30343.00
110.00,-90.00,30335.00
111.00,-90.00,30327.00
112.00,-90.00,30320.00
113.00,-90.00,30312.00
114.00,-90.00,30305.00
115.00,-90.00,30298.00
116.00,-90.00,30290.00
117.00,-90.00,30283.00
118.00,-90.00,30275.00
119.00,-90.00,30267.00
120.00,-90.00,30260.00
